datetime,co2_ppm_bare,co2_ppm_eelgrass,sd_ppm_bare,sd_ppm_eelgrass
2023-05-30T10:05:00Z,723.5,360.5,2.16794833886788,3.361547262794322
2023-05-30T10:10:00Z,731.0999999999999,368.8,1.6431676725154984,2.073644135332772
2023-05-30T10:15:00Z,733.9399999999999,375.4,1.8689569283426637,1.9235384061671346
2023-05-30T10:20:00Z,729.9,379.66,4.979959839195493,1.546932448428186
2023-05-30T10:25:00Z,709.74,381.5,8.839852939953253,0.44721359549995793
2023-05-30T10:30:00Z,697.24,382.90000000000003,2.8165581833152418,1.51657508881031
2023-05-30T10:35:00Z,694.62,387.72,3.093864896856368,2.117073451725267
2023-05-30T10:40:00Z,698.44,389.7,1.569394787808357,1.6733200530681511
2023-05-30T10:45:00Z,697,391.52,1,3.8784017326728653
2023-05-30T10:50:00Z,683.1,398.2,6.368280772704686,1.0954451150103321
2023-05-30T10:55:00Z,673.5999999999999,400.79999999999995,0.44721359549995793,2.073644135332772
2023-05-30T11:00:00Z,670.8,406.21999999999997,1.5811388300841898,1.2891857895586625
2023-05-30T11:05:00Z,672.8,407.65999999999997,3,1.1502173707608612
2023-05-30T11:10:00Z,678.88,414.52,1.2255610959882828,2.470222662028673
2023-05-30T11:15:00Z,685.36,420.36,4.091821110459266,2.6330590574463106
2023-05-30T11:20:00Z,690.2,424.8,1.4832396974191326,0.8366600265340756
2023-05-30T11:25:00Z,661.3,421.6,13.390668392578435,0.7071067811865476
2023-05-30T11:30:00Z,619.56,421.8,14.482161440889955,2.280350850198276
2023-05-30T11:35:00Z,573.82,425.20000000000005,11.134046883321464,0.5477225575051661
2023-05-30T11:40:00Z,546.1999999999999,422.6,6.332850858815468,1.5811388300841898
2023-05-30T11:45:00Z,523.82,419.76,9.604530181117678,1.9679939024295883
2023-05-30T11:50:00Z,504.03999999999996,419.74,4.443309577330855,1.3538833036861155
2023-05-30T11:55:00Z,492.56,421.8,2.98713909953988,1.7888543819998317
2023-05-30T12:00:00Z,489.1,424.8,1.0954451150103321,0.8366600265340756
2023-05-30T12:05:00Z,479.84,427.6,5.558147173294365,0.7071067811865476
2023-05-30T12:10:00Z,471.16,428.22,1.4328293687665608,1.992987706936483
2023-05-30T12:15:00Z,471.38,430.66,2.6195419446918473,1.7756688880531604
2023-05-30T12:20:00Z,474.4,430.04,1.9235384061671346,0.5594640292279697
2023-05-30T12:25:00Z,482.24,424.6,2.9585469406450287,2
2023-05-30T12:30:00Z,488.90000000000003,425.8,2.3021728866442674,1.3038404810405297
2023-05-30T12:35:00Z,498.2,419.76,4.54972526643093,4.009114615473108
2023-05-30T12:40:00Z,515.58,414.1,4.990190377129924,1.140175425099138
2023-05-30T12:45:00Z,526,408.48,1.816590212458495,2.2476654555338107
2023-05-30T12:50:00Z,530.84,403.02,3.596248044837849,1.679880948162698
2023-05-30T12:55:00Z,546.4,399.4,0.8944271909999159,1
2023-05-30T13:00:00Z,555.24,398.79999999999995,3.4875492828059196,0.5477225575051661
2023-05-30T13:05:00Z,559.9,401.21999999999997,0.7071067811865476,1.123387733598696
2023-05-30T13:10:00Z,565.9399999999999,404.28,3.1309742892588672,1.091787525116494
2023-05-30T13:15:00Z,571.8,404.1,1.4832396974191326,1.140175425099138
2023-05-30T13:20:00Z,561.1,406.68,6.19717677656529,0.8136338242723147
2023-05-30T13:25:00Z,541.14,419.16,5.8148946680055635,3.0761989532538427
2023-05-30T13:30:00Z,522.4,424.20000000000005,2.8635642126552705,2.073644135332772
2023-05-30T13:35:00Z,507.65999999999997,431.88,3.7380476187443175,3.523066845803515
2023-05-30T13:40:00Z,493.32,434.7,6.241153739493992,1
2023-05-30T13:45:00Z,486.1,436.5,1.9235384061671346,1.3038404810405297
2023-05-30T13:50:00Z,483.88,438.7,2.9969984984981295,0.7071067811865476
2023-05-30T13:55:00Z,475.21999999999997,446.56,1.1840608092492455,2.903962809679224
2023-05-30T14:00:00Z,469.92,448.8,2.9769111508407406,1
2023-05-30T14:05:00Z,462.26,449.40000000000003,2.5343638254994194,0.8944271909999159
2023-05-30T14:10:00Z,458.24,447.96,0.8848728722251686,2.328733561402002
2023-05-30T14:15:00Z,452.4,443.36,3.4351128074635335,1.5372052563011926
2023-05-30T14:20:00Z,449.2,439.09999999999997,1.0954451150103321,2.9664793948382653
2023-05-30T14:25:00Z,446.56,435.3,2.0032473636573314,1.140175425099138
2023-05-30T14:30:00Z,440.09999999999997,430.64,1.6431676725154984,0.05477225575049793
2023-05-30T14:35:00Z,435.46,430.88,0.5594640292279697,0.8438009243891567
2023-05-30T14:40:00Z,433.46,432.28,0.602494813255664,1.371860051171391
2023-05-30T14:45:00Z,430.6,435.08,2.16794833886788,3.0036644286604193
2023-05-30T14:50:00Z,428,438.96,1.4832396974191326,1.6949926253527006
2023-05-30T14:55:00Z,429.8,439.76,1,2.2589820716420093
2023-05-30T15:00:00Z,427.40000000000003,445,2.4083189157584592,3.03315017762062
2023-05-30T15:05:00Z,418.92,448,3.06463700950048,0.8366600265340756
2023-05-30T15:10:00Z,411.88,449.2,1.676901905300355,0.5477225575051661
2023-05-30T15:15:00Z,413.7,447.18,1.8708286933869707,3.1736414416250716
2023-05-30T15:20:00Z,412.09999999999997,442.98,1.140175425099138,1.6619265928433826
2023-05-30T15:25:00Z,407.04,441.98,2.9938269823087547,1.6619265928433826
2023-05-30T15:30:00Z,401.8,442,0.8366600265340756,1.3038404810405297
2023-05-30T15:35:00Z,403.22,444,1.5401298646542683,0.8366600265340756
2023-05-30T15:40:00Z,401.6,450.04,0.7071067811865476,2.3201293067413156
2023-05-30T15:45:00Z,404.42,457.09999999999997,3.669059825077796,2.4899799195977463
2023-05-30T15:50:00Z,410.88,460.71999999999997,2.20499433105846,3.3855575611706943
2023-05-30T15:55:00Z,417.94,466.4,2.5264599739556615,1.6733200530681511
2023-05-30T16:00:00Z,422,476.04,2.4899799195977463,0.7092249290598867
2023-05-30T16:05:00Z,424,478.26,1.6431676725154984,1.822909761891693
2023-05-30T16:10:00Z,429.84,477.70000000000005,4.68540286421561,1.51657508881031
2023-05-30T16:15:00Z,443.18,480.1,3.295754845251697,2.5495097567963922
2023-05-30T16:20:00Z,452.62,483.3,2.5242820761555187,1.7888543819998317
2023-05-30T16:25:00Z,453.1,484.28000000000003,1.5811388300841898,1.2794530081249498
2023-05-30T16:30:00Z,450.82,485.14,1.5205262246998656,1.4501724035437868
2023-05-30T16:35:00Z,442.78,479.3,4.300232551851129,4.494441010848846
2023-05-30T16:40:00Z,435.15999999999997,476.5,1.3740451229854094,0.5477225575051661
2023-05-30T16:45:00Z,459.36,474.1,5.547341705718137,1
2023-05-30T16:50:00Z,448.24,479.5,6.62442450330594,2.6076809620810595
2023-05-30T16:55:00Z,432.12,482.76,4.6413360145544384,1.167475909815692
2023-05-30T17:00:00Z,421.82,480.54,2.8551707479588586,1.145862120850495
2023-05-30T17:05:00Z,414.6,478.54,2.3874672772626644,5.353783708742806
2023-05-30T17:10:00Z,405.92,475.3,3.9927434177517664,1.0954451150103321
2023-05-30T17:15:00Z,399.86,471.90000000000003,1.8229097618916732,1.7888543819998317
2023-05-30T17:20:00Z,396.24,462.04,0.5856620185738395,8.240631043797576
2023-05-30T17:25:00Z,396.04,452.4,0.602494813255664,1.140175425099138
2023-05-30T17:30:00Z,390.82,448.53999999999996,3.375203697556628,2.6538651058409237
2023-05-30T17:35:00Z,388.8,439.88,0.44721359549995793,2.8464012366495286
2023-05-30T17:40:00Z,387.8,430.78,0.44721359549995793,4.019577092182709
2023-05-30T17:45:00Z,390,425.40000000000003,1.6733200530681511,2.073644135332772
2023-05-30T17:50:00Z,393.44,417.5,3.003830887383624,2.949576240750525
2023-05-30T17:55:00Z,400.5,411.88,2.280350850198276,2.1822007240398347
2023-05-30T18:00:00Z,401.9,404.82,0.8366600265340756,4.17037168607307
2023-05-30T18:05:00Z,402.3,403,0.5477225575051661,1.140175425099138
2023-05-30T18:10:00Z,400.3,403.02000000000004,1.3416407864998738,1.8525657883054933
2023-05-30T18:15:00Z,392.64,397.56,0.7436396977031154,1.8582249594707283
2023-05-30T18:20:00Z,387.20000000000005,394.12,2.792848008753788,4.321110968258058
2023-05-30T18:25:00Z,382.20000000000005,389.7,1.6733200530681511,1.7888543819998317
2023-05-30T18:30:00Z,382,380.41999999999996,0.8944271909999159,3.9751729522122767
2023-05-30T18:35:00Z,376.74,378.84,2.2210357943986527,1.5372052563011926
2023-05-30T18:40:00Z,374.3,380.88,2.280350850198276,2.207260745811427
2023-05-30T18:45:00Z,374.12,378.65999999999997,2.218558090291987,1.9679939024295883
2023-05-30T18:50:00Z,382.40000000000003,379.68,1.7888543819998317,1.5205262246998656
2023-05-30T18:55:00Z,388.36,378.7,2.4265201420964817,0.8366600265340756
2023-05-30T19:00:00Z,391.3,377.41999999999996,0.8944271909999159,0.7429670248402767
2023-05-30T19:05:00Z,392.7,377.24,0.7071067811865476,0.8792041856133405
2023-05-30T19:10:00Z,403.36,377.21999999999997,4.966185659034515,0.460434577328857
2023-05-30T19:15:00Z,414.22,379.9,1.2969194269498932,1.51657508881031
2023-05-30T19:20:00Z,412.44,381.9,2.2232858565645466,0.5477225575051661
2023-05-30T19:25:00Z,409.2,382.3,2.073644135332772,0.8366600265340756
2023-05-30T19:30:00Z,397.74,382.3,3.1309742892588672,0.44721359549995793
2023-05-30T19:35:00Z,388.66,379.48,4.050061727924633,1.5974980438172726
2023-05-30T19:40:00Z,381.40000000000003,380.5,1.9235384061671346,0.7071067811865476
2023-05-30T19:45:00Z,377.34000000000003,380.46,1.9679939024295883,1.0014988766843433
2023-05-30T19:50:00Z,369.3,376.64,0.8366600265340756,2.2210357943986527
2023-05-30T19:55:00Z,370.9,375,0.5477225575051661,1.140175425099138
2023-05-30T20:00:00Z,373.92,375.2,3.245304300061868,0.8366600265340756
2023-05-30T20:05:00Z,375.72,375.4,2.200454498507077,1
2023-05-30T20:10:00Z,381.20000000000005,372.79999999999995,1.6733200530681511,2.073644135332772
2023-05-30T20:15:00Z,380.36,371.2,1.668232597691347,1.6431676725154984
2023-05-30T20:20:00Z,369.88,367.79999999999995,3.804208196195371,1.140175425099138
2023-05-30T20:25:00Z,367.06,366.78,1.1886967653695482,0.9066421565314464
2023-05-30T20:30:00Z,382.58,367.18,8.646213043870713,0.8613942186943124
2023-05-30T20:35:00Z,394.09999999999997,366.32,1.51657508881031,0.742967024840256
2023-05-30T20:40:00Z,393.9,369.4,1.0954451150103321,0.7071067811865476
2023-05-30T20:45:00Z,393.08,370.2,0.5674504383644371,1.3038404810405297
2023-05-30T20:50:00Z,387,374.41999999999996,0.5477225575051661,0.7429670248402767
2023-05-30T20:55:00Z,387.62,375,1.6130716041143258,0.8944271909999159
2023-05-30T21:00:00Z,386.8,372.79999999999995,1.6431676725154984,1.3416407864998738
2023-05-30T21:05:00Z,386.20000000000005,378.28,1.140175425099138,0.861394218694327
2023-05-30T21:10:00Z,382.6,382.68,0.7071067811865476,2.993659967330969
2023-05-30T21:15:00Z,380.18,389.12,2.545977219065411,3.1578473680657906
2023-05-30T21:20:00Z,375.96000000000004,394,0.5412947441089735,0.5477225575051661
2023-05-30T21:25:00Z,378.18,390.52,1.8390214789392807,2.1452272606882525
2023-05-30T21:30:00Z,388.46,385.9,5.313473440227194,2.3021728866442674
2023-05-30T21:35:00Z,413.5,381.9,15.010662876768636,0.5477225575051661
2023-05-30T21:40:00Z,450.78,376.48,5.355557860764821,2.181054790691894
2023-05-30T21:45:00Z,458.48,371,1.3084341787036913,2.3021728866442674
2023-05-30T21:50:00Z,468.58,365.4,4.467885405871542,1.7320508075688772
2023-05-30T21:55:00Z,475.21999999999997,366.58,1.3084341787036913,2.4211567483333134
2023-05-30T22:00:00Z,470.38,361.74,4.387710108929248,2.1243822631532034
2023-05-30T22:05:00Z,468.59999999999997,359.90000000000003,0.44721359549995793,0.5477225575051661
2023-05-30T22:10:00Z,469.79999999999995,362.14,1.816590212458495,3.3797928930631125
2023-05-30T22:15:00Z,463.32,358.92,1.4324803663575922,2.534166529650322
2023-05-30T22:20:00Z,462.7,353.6,1.6733200530681511,1.5652475842498528
2023-05-30T22:25:00Z,468.2,351.7,1.3038404810405297,1.816590212458495
2023-05-30T22:30:00Z,467.59999999999997,348.24,1.9235384061671346,1.62880324164708
2023-05-30T22:35:00Z,463.96,342.18,0.5594640292279697,1.9110206696945868
2023-05-30T22:40:00Z,453.86,330.3,6.07149075598408,3.8987177379235853
2023-05-30T22:45:00Z,442.36,320.84000000000003,2.724518306049699,3.882396167317303
2023-05-30T22:50:00Z,443.18,311.02,1.4324803663575922,4.159567285187241
2023-05-30T22:55:00Z,442.58,304.28,3.2514612099792775,5.410360431616349
2023-05-30T23:00:00Z,432.28000000000003,290.38,4.9103971326156595,4.199047511043436
2023-05-30T23:05:00Z,422.8,280.7,2.04939015319192,2
2023-05-30T23:10:00Z,412.71999999999997,268.22,3.0760364107077893,5.056876506303066
2023-05-30T23:15:00Z,411.7,260.16,2.3874672772626644,2.638749703931776
2023-05-30T23:20:00Z,422.4,249.24,2.701851217221259,4.298022801242449
2023-05-30T23:25:00Z,430.28000000000003,239.78,2.532192725682634,3.1736414416250596
2023-05-30T23:30:00Z,434.70000000000005,231.5,2.792848008753788,2.3874672772626644
2023-05-30T23:35:00Z,426.14,220.82,2.5095816384409546,4.803852620553642
2023-05-30T23:40:00Z,411.9,217.98,3.4641016151377544,1.3386560424545189
2023-05-30T23:45:00Z,415.94,215.92,2.5890152568109843,0.8729261137118057
2023-05-30T23:50:00Z,429.42,214.9,4.746788387952432,1.3038404810405297
2023-05-30T23:55:00Z,444.16,214.29999999999998,4.225281055740538,0.44721359549995793
2023-05-31T00:00:00Z,442.54,214.9,2.3479778533878735,0.8366600265340756
2023-05-31T00:05:00Z,439.1,216.51999999999998,6.181019333410954,0.5761944116355157
2023-05-31T00:10:00Z,459.28000000000003,216.94,5.831123390908489,0.8792041856133282
2023-05-31T00:15:00Z,450.59999999999997,214.29999999999998,1.140175425099138,4.764451699828638
2023-05-31T00:20:00Z,443.52000000000004,211.7,1.9829271292712585,1.6733200530681511
2023-05-31T00:25:00Z,438.5,208.46,0.5477225575051661,0.5856620185738506
2023-05-31T00:30:00Z,440.1,204.2,0.7071067811865476,0.8366600265340756
2023-05-31T00:35:00Z,434.82,205,1.5205262246998656,1.224744871391589
2023-05-31T00:40:00Z,435.04,204.8,3.7219618482730423,0.8366600265340756
2023-05-31T00:45:00Z,430.8,203.4,1.6431676725154984,0.5477225575051661
2023-05-31T00:50:00Z,424.12,200.98,7.80365299074735,1.0009995004993757
2023-05-31T00:55:00Z,413.42,199.76,2.902068228005668,1.2973048986263795
2023-05-31T01:00:00Z,403.94,196.70000000000002,5.1218160841639095,1.0954451150103321
2023-05-31T01:05:00Z,395.64,200.14000000000001,2.281008548866034,1.1326958991715275
2023-05-31T01:10:00Z,401.5,200.12,0.8366600265340756,1.655898547616972
2023-05-31T01:15:00Z,400.3,201.78,1.51657508881031,1.6858232410309189
2023-05-31T01:20:00Z,407.5,200.14000000000001,1.6431676725154984,1.637986568931504
2023-05-31T01:25:00Z,403.5,198.5,1.0954451150103321,0.5477225575051661
2023-05-31T01:30:00Z,402.7,199.12,2.345207879911715,1.655898547616972
2023-05-31T01:35:00Z,400.08,199.70000000000002,7.135965246552129,1.0954451150103321
2023-05-31T01:40:00Z,368.02,198.72,9.315417328278965,0.4604345773288527
2023-05-31T01:45:00Z,348.02,199.70000000000002,3.669059825077817,0.8366600265340756
2023-05-31T01:50:00Z,336.16,199.9,4.037697363597214,1.224744871391589
2023-05-31T01:55:00Z,328.68,196.3,2.10523157871053,1.6733200530681511
2023-05-31T02:00:00Z,323.88,195.70000000000002,0.861394218694327,0.8366600265340756
2023-05-31T02:05:00Z,319,196.5,2.345207879911715,0.5477225575051661
2023-05-31T02:10:00Z,315.18,192.9,0.8438009243891613,2
2023-05-31T02:15:00Z,319.6,190.88,2.3021728866442674,0.7429670248402663
2023-05-31T02:20:00Z,317.2,190.46,3.3466401061363023,0.6024948132556797
2023-05-31T02:25:00Z,307.08,191.86,4.940850129279366,0.7436396977031261
2023-05-31T02:30:00Z,293.8,190.84,3.391164991562634,1.050238068249287
2023-05-31T02:35:00Z,288.18,191.26000000000002,4.131827682757361,0.5412947441089745
2023-05-31T02:40:00Z,280.7,190.4,1.224744871391589,1.140175425099138
2023-05-31T02:45:00Z,276.5,190.04000000000002,1.9235384061671346,1.3352902306240375
2023-05-31T02:50:00Z,273.44,188.4,0.7893034904268605,1.51657508881031
2023-05-31T02:55:00Z,272.06,192.42000000000002,1.393915348936208,0.5674504383644431
2023-05-31T03:00:00Z,268.8,192,1.3038404810405297,0.8366600265340756
2023-05-31T03:05:00Z,268.62,189.82000000000002,1.0256705123966379,2.863913406512143
2023-05-31T03:10:00Z,272.44,189.4,1.0597169433391282,0.5477225575051661
2023-05-31T03:15:00Z,271.6,188.60000000000002,0.7071067811865476,0.8366600265340756
2023-05-31T03:20:00Z,264.18,186.4,3.5329874044496736,1.51657508881031
2023-05-31T03:25:00Z,262.94,186.38,2.1125813593800444,1.154123043700284
2023-05-31T03:30:00Z,254.28,185.96,3.5835736353534013,1.9424211695716296
2023-05-31T03:35:00Z,246.8,187.60000000000002,1.51657508881031,1.3038404810405297
2023-05-31T03:40:00Z,246.4,188.18,0.7071067811865476,1.556277610196853
2023-05-31T03:45:00Z,246,192.8,0.5477225575051661,2.5495097567963922
2023-05-31T03:50:00Z,243.6,196.22,1.6431676725154984,1.1755849607748456
2023-05-31T03:55:00Z,240.8,199.66,0.8944271909999159,0.42778499272414966
2023-05-31T04:00:00Z,240.78,202.1,0.5674504383644431,0.8366600265340756
2023-05-31T04:05:00Z,239.36,202.70000000000002,0.0547722557505135,0.44721359549995793
2023-05-31T04:10:00Z,235.72,207.92000000000002,2.105231578710521,1.2457929201917937
2023-05-31T04:15:00Z,231.5,213.52,0.44721359549995793,1.8088670487352025
2023-05-31T04:20:00Z,234.10000000000002,214.74,0.44721359549995793,0.4722287581247022
2023-05-31T04:25:00Z,233.9,217.18,0.8944271909999159,2.20499433105847
2023-05-31T04:30:00Z,236.3,219.6,1.4142135623730951,0.8944271909999159
2023-05-31T04:35:00Z,238.3,222.64,0,2.119669785603406
2023-05-31T04:40:00Z,236.70000000000002,226.1,1.140175425099138,0
2023-05-31T04:45:00Z,237.3,227.7,0.7071067811865476,1.51657508881031
2023-05-31T04:50:00Z,237.12,232.5,1.3274034804836081,1.816590212458495
2023-05-31T04:55:00Z,241.14000000000001,235.92,0.8792041856133282,1.4872793954062562
2023-05-31T05:00:00Z,241.52,240.17999999999998,1.1366617790706235,1.2657013865837368
2023-05-31T05:05:00Z,243.58,244.01999999999998,0.843800924389159,1.9651971911235873
2023-05-31T05:10:00Z,247.38,250.64,1.4498275759551527,3.4151134681003037
2023-05-31T05:15:00Z,250.4,254.5,2,1.0954451150103321
2023-05-31T05:20:00Z,251.8,257.7,0.5477225575051661,0.8944271909999159
2023-05-31T05:25:00Z,256.65999999999997,261.52,0.8792041856133302,1.3198484761517078
2023-05-31T05:30:00Z,259.7,266.4,0.8366600265340756,1.4142135623730951
2023-05-31T05:35:00Z,257.7,272,0.8366600265340756,2.5099800796022267
2023-05-31T05:40:00Z,255.22,276,2.619541944691853,0.5477225575051661
2023-05-31T05:45:00Z,256.46,278.86,2.793385043276344,2.6538651058409237
2023-05-31T05:50:00Z,266.7,286.32,3.271085446759225,2.076535576386792
2023-05-31T05:55:00Z,264.3,289.9,1.3038404810405297,1.51657508881031
2023-05-31T06:00:00Z,264.7,295.8,0.44721359549995793,0.44721359549995793
2023-05-31T06:05:00Z,263.7,296.6,0.44721359549995793,0.7071067811865476
2023-05-31T06:10:00Z,265.5,300.82,0.7071067811865476,4.805413613831786
2023-05-31T06:15:00Z,267.9,306.42,1.140175425099138,0.46043457732884835
2023-05-31T06:20:00Z,269.12,308.46,1.9929877069365078,1.3538833036860871
2023-05-31T06:25:00Z,275.18,311.09999999999997,0.9391485505499219,0.5477225575051661
2023-05-31T06:30:00Z,277.20000000000005,316.9,1.140175425099138,2.3874672772626644
2023-05-31T06:35:00Z,283.6,322.58,1.8708286933869707,2.8181554250963616
2023-05-31T06:40:00Z,286.66,325,1.0502380682492727,2.280350850198276
2023-05-31T06:45:00Z,287.6,331.04,1,2.807668071549758
2023-05-31T06:50:00Z,291.24,332.29999999999995,1.8420097719610413,0.8944271909999159
2023-05-31T06:55:00Z,293.48,336.29999999999995,1.114450537260396,3.5777087639996634
2023-05-31T07:00:00Z,293.04,338.7,0.602494813255664,0.8366600265340756
2023-05-31T07:05:00Z,294.9,341.5,0.44721359549995793,2.8809720581775866
2023-05-31T07:10:00Z,293.09999999999997,357.24,1.3416407864998738,3.143723906452353
2023-05-31T07:15:00Z,294.7,363.5,2.23606797749979,1.9493588689617927
2023-05-31T07:20:00Z,298.7,367.5,1,1.140175425099138
2023-05-31T07:25:00Z,301.7,369.32,1.224744871391589,1.6709278859364243
2023-05-31T07:30:00Z,304.98,371.1,1.3461054936371168,2
2023-05-31T07:35:00Z,307.96,367.1,2.067123605399546,2.1213203435596424
2023-05-31T07:40:00Z,311,368.70000000000005,1.0954451150103321,2.4083189157584592
2023-05-31T07:45:00Z,315.2,376.16,3.847076812334269,2.1686401268997884
2023-05-31T07:50:00Z,321.65999999999997,383.62,0.4277849927241543,3.8706588586440995
2023-05-31T07:55:00Z,326.09999999999997,387.1,0.44721359549995793,0.44721359549995793
2023-05-31T08:00:00Z,328.5,386.48,1.140175425099138,2.431460466468671
2023-05-31T08:05:00Z,328.5,385.06,1.6733200530681511,1.316434578701125
2023-05-31T08:10:00Z,333.58,387.7,0.5761944116355241,1.140175425099138
2023-05-31T08:15:00Z,335.4,389.76,0.5477225575051661,2.4653600142778256
2023-05-31T08:20:00Z,336.8,394.52,1.3038404810405297,1.960102038160246
2023-05-31T08:25:00Z,343.84000000000003,398.5,3.7380476187443175,0.44721359549995793
2023-05-31T08:30:00Z,349.72,401.14,5.022150933613989,1.6949926253526708
2023-05-31T08:35:00Z,363.82,408.4,3.5386438080145974,3.7416573867739413
2023-05-31T08:40:00Z,375.1,413.86,4.324349662087931,2.9313819266687284
2023-05-31T08:45:00Z,379.92,418.1,3.0938648968563425,2.073644135332772
2023-05-31T08:50:00Z,395.44,414.21999999999997,5.5229521091532305,2.1707141681944226
2023-05-31T08:55:00Z,404.72,402.14,1.685823241030931,4.378698436750336
2023-05-31T09:00:00Z,418.04,394.88,6.921921698488057,3.4759171451575286
2023-05-31T09:05:00Z,440,380.8,6.932532004974802,4.674933154602322
2023-05-31T09:10:00Z,454.94,375.32,1.0502380682493013,1.3386560424545089
2023-05-31T09:15:00Z,469.28000000000003,370.70000000000005,5.806203578931772,2.1908902300206643
2023-05-31T09:20:00Z,476.94,367.90000000000003,2.196132965009167,1.3038404810405297
2023-05-31T09:25:00Z,482.2,371.5,1,1.51657508881031
2023-05-31T09:30:00Z,493.86,380.59999999999997,5.780397910178861,2.8809720581775866
2023-05-31T09:35:00Z,506,386.02,5.079862202855502,2.7949955277245127
2023-05-31T09:40:00Z,518.92,393.08,7.908033889659318,2.8968948893599924
2023-05-31T09:45:00Z,535.24,396.7,2.2232858565645652,1.140175425099138
2023-05-31T09:50:00Z,541.44,399.52,1.6846364592991674,4.005246559202053
2023-05-31T09:55:00Z,547.3000000000001,402.58,1.6733200530681511,1.8198901065723614
2023-05-31T10:00:00Z,549.96,401.78,2.524480144504971,1.171324037147695
2023-05-31T10:05:00Z,552.18,398.90000000000003,1.171324037147677,1.140175425099138
2023-05-31T10:10:00Z,552,395.7,1.3038404810405297,2.5099800796022267
2023-05-31T10:15:00Z,549.54,392.66,2.173246419530003,1.180254209905655
2023-05-31T10:20:00Z,543.48,388.21999999999997,1.6558985476169759,4.031376935986024
2023-05-31T10:25:00Z,545.9200000000001,385.59999999999997,4.700212761141738,1.140175425099138
2023-05-31T10:30:00Z,556.8,382.2,2.345207879911715,1.7320508075688772
2023-05-31T10:35:00Z,558.8,380,1,1.0954451150103321
2023-05-31T10:40:00Z,556.4,379.8,1.816590212458495,1.140175425099138
2023-05-31T10:45:00Z,549.52,382.59999999999997,2.1936271333113786,1.9493588689617927
2023-05-31T10:50:00Z,542.4200000000001,384.59999999999997,2.0474374227311576,0.8944271909999159
2023-05-31T10:55:00Z,539.82,386.59999999999997,1.136661779070635,2.3021728866442674
2023-05-31T11:00:00Z,538.6,386.62,0.7071067811865476,0.9121403400793147
2023-05-31T11:05:00Z,538.6,385,0.7071067811865476,0.44721359549995793
2023-05-31T11:10:00Z,541.48,392.48,1.513935269422052,2.7770487932335657
2023-05-31T11:15:00Z,549.52,397.5,4.802291119871812,0.44721359549995793
2023-05-31T11:20:00Z,556.8,403.52,0,3.113197712963313
2023-05-31T11:25:00Z,558.8,405.78,1,1.10544108843485
2023-05-31T11:30:00Z,576.14,407.18,5.850897367071151,1.786616914730184
2023-05-31T11:35:00Z,587.4,413.82,5.604016416821077,2.7353244780098835
2023-05-31T11:40:00Z,597.9,416.62,1.7888543819998317,1.3198484761517173
2023-05-31T11:45:00Z,601.12,417.28,1.4498275759551629,0.8318653737234161
2023-05-31T11:50:00Z,607.1800000000001,417.06,2.5888221259870376,0.90166512630799
2023-05-31T11:55:00Z,611.4000000000001,416.86,3.420526275297414,1.7155174146595054
2023-05-31T12:00:00Z,625.52,414,4.005246559202077,1.3416407864998738
2023-05-31T12:05:00Z,638.22,413.4,0.8729261137118162,0.7071067811865476
2023-05-31T12:10:00Z,637.8199999999999,418.64,1.5433729296576442,4.80967774388265
2023-05-31T12:15:00Z,632.8,424.9,2.4083189157584592,1.9493588689617927
2023-05-31T12:20:00Z,625.7199999999999,430.1,2.4355697485393497,0.8944271909999159
2023-05-31T12:25:00Z,623.3,433.56,0.7071067811865476,2.8640879874752536
2023-05-31T12:30:00Z,622.5,442.82,1.3038404810405297,1.80055546984812
2023-05-31T12:35:00Z,625.3,449.09999999999997,0.7071067811865476,2.5099800796022267
2023-05-31T12:40:00Z,628.3399999999999,453.76,3.2943891694819665,1.62880324164708
2023-05-31T12:45:00Z,648.14,460.6,8.224536461102241,4.266145801540309
2023-05-31T12:50:00Z,659.44,468.26,1.2541929676090404,0.5856620185738395
2023-05-31T12:55:00Z,655.6,472.53999999999996,3.24037034920393,1.9982492337043556
2023-05-31T13:00:00Z,644.54,476.2,3.2943891694819665,2.7748873851023217
2023-05-31T13:05:00Z,631.8,477,7.089076103414338,2.1213203435596424
2023-05-31T13:10:00Z,601.4,468.76,13.55949851580062,5.561744330693389
2023-05-31T13:15:00Z,577.8,461.29999999999995,2.04939015319192,1.51657508881031
2023-05-31T13:20:00Z,572.6,451.65999999999997,2.3021728866442674,1.2778888840583995
2023-05-31T13:25:00Z,552.62,447.6,8.48922846906594,1.6431676725154984
2023-05-31T13:30:00Z,526.4,446.22,5.035374861914468,2.0933227175951563
2023-05-31T13:35:00Z,515.16,448.62,6.8200439881279475,0.8729261137117953
2023-05-31T13:40:00Z,497.38,448.5,5.079566910672591,0.8944271909999159
2023-05-31T13:45:00Z,481.46,445.62,7.875468240047711,1.3274034804836012
2023-05-31T13:50:00Z,462.70000000000005,442.6,3.7815340802378077,1.9235384061671346
2023-05-31T13:55:00Z,449.6,438,5.128352561983234,3.1144823004794873
2023-05-31T14:00:00Z,443.86,431.96,0.6107372593841139,0.850294066779256
2023-05-31T14:05:00Z,442.09999999999997,429.92,0.8366600265340756,1.3386560424545288
2023-05-31T14:10:00Z,450.82,430.32,5.828121481232197,0.9338094023943092
2023-05-31T14:15:00Z,464.56,426.9,4.1524691449786655,2.588435821108957
